R3;ETA 3;2020-01-01;Turbidez;6,499025268554687
R3;ETA 1 e 4;2020-01-01;Cor;4,972248637676239
R3;ETA 1 e 4;2020-01-01;Cloro;1,9294258725643159
R3;ETA 1 e 4;2020-01-01;Turbidez;0,4581805980205536
R3;ETA Rocio;2020-01-01;Cor;8,11776676774025
R3;ETA Rocio;2020-01-01;Cloro;1,4336678522825241
R3;ETA Rocio;2020-01-01;Turbidez;0,6112752723693848
R3;ETA Vega;2020-01-01;Cor;5,496115756034851
R3;ETA Vega;2020-01-01;Cloro;0,23425898909568788
R3;ETA Vega;2020-01-01;Turbidez;0,7952391839027405
R3;ETA Vila da Glória;2020-01-01;Cor;9,646761512756347
R3;ETA Vila da Glória;2020-01-01;Cloro;0,36849517822265626
R3;ETA Vila da Glória;2020-01-01;Turbidez;1,1598341369628906
R3;ETA TULIPAS;2020-01-01;Cor;0,0
R3;ETA TULIPAS;2020-01-01;Cloro;1,38
R3;ETA TULIPAS;2020-01-01;Turbidez;0,4
R3;ETA Zimbros;2020-01-01;Cor;0,51953125
R3;ETA Zimbros;2020-01-01;Cloro;1,038046875
R3;ETA Zimbros;2020-01-01;Turbidez;0,28945312500000003
R3;ETA BBS;2020-01-01;Cor;5,121875
R3;ETA BBS;2020-01-01;Cloro;0,8715625
R3;ETA BBS;2020-01-01;Turbidez;0,1740625
R1;ETA CARLINDA;2020-01-02;Cor;7,911328125
R1;ETA CARLINDA;2020-01-02;Cloro;1,1060546875
R1;ETA GUARANTÃ;2020-01-02;Cor;6,438330078125
R1;ETA GUARANTÃ;2020-01-02;Cloro;1,5073828125
R1;ETA GUARANTÃ;2020-01-02;Turbidez;1,7660986328125001
R1;ETA MATUPÁ;2020-01-02;Cor;2,59375
R1;ETA MATUPÁ;2020-01-02;Cloro;1,2673437499999998
R1;ETA MATUPÁ;2020-01-02;Turbidez;0,8184375
R1;ETA PEIXOTO DE AZEVEDO;2020-01-02;Cor;7,2056640625
R1;ETA PEIXOTO DE AZEVEDO;2020-01-02;Cloro;1,300107421875
R1;ETA PEIXOTO DE AZEVEDO;2020-01-02;Turbidez;1,1192822265625
R1;ETA TRAÍRAS;2020-01-02;Cor;6,8037109375
R1;ETA TRAÍRAS;2020-01-02;Cloro;1,09283203125
R1;ETA TRAÍRAS;2020-01-02;Turbidez;0,414296875
R1;ETA Guarantã 2;2020-01-02;Cor;5,466796875
R1;ETA Guarantã 2;2020-01-02;Cloro;1,4287939453125
R1;ETA Guarantã 2;2020-01-02;Turbidez;1,10283203125
R1;ETA NORTELÂNDIA;2020-01-02;Cor;7,378125
R1;ETA NORTELÂNDIA;2020-01-02;Cloro;1,23625
R1;ETA NORTELÂNDIA;2020-01-02;Turbidez;1,0034375
R1;ETA JAURU;2020-01-02;Cor;5,1304687499999995
R1;ETA JAURU;2020-01-02;Cloro;0,85390625
R1;ETA JAURU;2020-01-02;Turbidez;0,1136328125
R1;ETA JANGADA;2020-01-02;Cor;3,939453125
R1;ETA JANGADA;2020-01-02;Cloro;0,9440625
R1;ETA JANGADA;2020-01-02;Turbidez;0,29421875
R1;ETA CORGÃO (Nova-Completa);2020-01-02;Cor;8,465625
R1;ETA CORGÃO (Nova-Completa);2020-01-02;Cloro;0,6451953125
R1;ETA CORGÃO (Nova-Completa);2020-01-02;Turbidez;1,2618359375
R1;ETA CACAU;2020-01-02;Cor;10,166845703124999
R1;ETA CACAU;2020-01-02;Cloro;1,64845703125
R1;ETA CACAU;2020-01-02;Turbidez;0,15382812499999998
R1;ETA BAIRRO DA PONTE;2020-01-02;Cor;6,628564453125
R1;ETA BAIRRO DA PONTE;2020-01-02;Cloro;0,807314453125
R1;ETA BAIRRO DA PONTE;2020-01-02;Turbidez;1,3040625
R1;ETA NOVO DIAMANTINO;2020-01-02;Cor;4,8197265625
R1;ETA NOVO DIAMANTINO;2020-01-02;Cloro;0,6895507812499999
R1;ETA NOVO DIAMANTINO;2020-01-02;Turbidez;0,24466796875000002
R1;ETA SÃO BENEDITO;2020-01-02;Cor;16,29501953125
R1;ETA SÃO BENEDITO;2020-01-02;Cloro;1,324501953125
R1;ETA SÃO BENEDITO;2020-01-02;Turbidez;0,847138671875
R1;ETA BOA ESPERANÇA;2020-01-02;Cor;6,148046875
R1;ETA BOA ESPERANÇA;2020-01-02;Cloro;1,17935546875
R1;ETA BOA ESPERANÇA;2020-01-02;Turbidez;0,23611328125
R1;ETA - Porto Espiridião;2020-01-02;Cor;6,3328125
R1;ETA - Porto Espiridião;2020-01-02;Cloro;1,0
R1;ETA - Porto Espiridião;2020-01-02;Turbidez;0,25734375
R1;ETA CORGÃO (Velha-Filtrada/Decantada);2020-01-02;Cor;8,467626953125
R1;ETA CORGÃO (Velha-Filtrada/Decantada);2020-01-02;Cloro;0,6447509765624999
R1;ETA CORGÃO (Velha-Filtrada/Decantada);2020-01-02;Turbidez;1,5098681640625
R1;ETA 01 - Jamari;2020-01-02;Cor;4,20625
R1;ETA 01 - Jamari;2020-01-02;Cloro;0,88625
R1;ETA 01 - Jamari;2020-01-02;Turbidez;0,40125
R1;ETA 02 - Jamari;2020-01-02;Cor;4,203857421875
R1;ETA 02 - Jamari;2020-01-02;Cloro;0,8852783203125001
R1;ETA 02 - Jamari;2020-01-02;Turbidez;0,2594140625
R1;ETA 03 - Jamari;2020-01-02;Cor;4,20849609375
R1;ETA 03 - Jamari;2020-01-02;Cloro;0,8854052734375
R1;ETA 03 - Jamari;2020-01-02;Turbidez;0,40813476562499995
R1;ETA Pimenta Bueno 1;2020-01-02;Cor;12,0
R1;ETA Pimenta Bueno 1;2020-01-02;Cloro;0,7012499999999999
R1;ETA Pimenta Bueno 1;2020-01-02;Turbidez;1,2
R1;ETA Rolim de Moura 1;2020-01-02;Cor;0,2140625
R1;ETA Rolim de Moura 1;2020-01-02;Cloro;0,7109863281250001
R1;ETA Rolim de Moura 1;2020-01-02;Turbidez;0,6166064453125
R1;ETA Rolim de Moura - Nova;2020-01-02;Turbidez;0,4715869140625
R1;ETA - Distrito Nova Estrela;2020-01-02;Cor;4,609765625
R1;ETA - Distrito Nova Estrela;2020-01-02;Cloro;0,6912890625
